Joshua Project People Group Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
PK,Pakistan,17593,113022,Kalal (Muslim traditions),Kalal (Muslim traditions),15000,1,Y,hno,"Hindko, Northern",3,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,33.98197823,71.56794781
IN,India,21147,115635,Kalal Idiga,Kalal Idiga,2105000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,42,Y,12.85880397,75.26976659
ID,Indonesia,12447,104462,Kalao,Kalao,30,1,Y,kly,Kalao,0,6,Islam,0,0,17,A008,Malay Peoples,152,C0056,Bugi-Makassar of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,-7.31098,120.99298
AF,Afghanistan,19437,104950,Kalash (Chitrali),Kalash (Chitrali),11000,1,Y,khw,Khowar,3,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,5,"Asia, Central",ASI,Asia,Y,N,1,Y,36.653176,70.212641
PK,Pakistan,19437,104950,Kalash (Chitrali),Kalash (Chitrali),28000,1,Y,khw,Khowar,3,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,36.17757778,72.22365264
IN,India,20667,116251,Kalavant,Kalavant,12000,1,Y,kan,Kannada,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,17.79657,75.487
IN,India,17051,112389,Kalbelia,Kalbelia,191000,1,Y,hin,Hindi,5,5,Hinduism,0.024,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,25.08171526,74.16704816
IN,India,17056,112394,Kalladi,Kalladi,49000,1,Y,mal,Malayalam,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,11.59113444,76.39233206
IN,India,17058,112396,Kallasari,Kallasari,11000,1,Y,mal,Malayalam,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,10.32061768,76.43425068
IN,India,17200,112565,Kallattu Kurup,Kallattu Kurup,1100,1,Y,mal,Malayalam,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,10.31269219,76.69368642
CH,China,14129,107607,Kalmyk-Oirat,"Kalmyk, Torgut",192000,1,Y,xal,Kalmyk-Oirat,4,2,Buddhism,0,0,11,A002,East Asian Peoples,238,C0146,Mongolian,7,3,"Asia, Northeast",ASI,Asia,Y,Y,4,Y,37.525887,95.734013
KZ,Kazakhstan,14129,107607,Kalmyk-Oirat,Kalmyk-Oirat,500,1,Y,xal,Kalmyk-Oirat,4,2,Buddhism,0,0,11,A002,East Asian Peoples,238,C0146,Mongolian,7,5,"Asia, Central",ASI,Asia,Y,N,1,Y,51.162175,71.454171
KG,Kyrgyzstan,14129,107607,Kalmyk-Oirat,Kalmyk-Oirat,3800,1,Y,xal,Kalmyk-Oirat,4,2,Buddhism,0,0,11,A002,East Asian Peoples,238,C0146,Mongolian,7,5,"Asia, Central",ASI,Asia,Y,N,1,Y,42.72819703,78.3633643
IN,India,17059,112397,Kalota,Kalota,75000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.03199479,77.08034895
BG,Bangladesh,17060,112398,Kalu,Kalu,129000,1,Y,ben,Bengali,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,3,Y,24.88645688,90.63219737
IN,India,17060,112398,Kalu,Kalu,306000,1,Y,ben,Bengali,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,6,Y,22.733667,88.890656
BG,Bangladesh,17061,112399,Kalwar (Hindu traditions),Kalwar (Hindu traditions),3300,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.83284368,89.0168355
IN,India,17061,112399,Kalwar (Hindu traditions),Kalwar (Hindu traditions),2679000,1,Y,hin,Hindi,5,5,Hinduism,0.002,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,3,4,"Asia, South",ASI,Asia,Y,Y,54,Y,26.7291192,85.36655628
IN,India,17580,113007,Kalwar (Muslim traditions),Kalwar (Muslim traditions),8700,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.1688862,83.87637832
PK,Pakistan,17580,113007,Kalwar (Muslim traditions),Kalwar (Muslim traditions),2500,1,Y,snd,Sindhi,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.49992866,68.50987541
IN,India,21148,117971,Kalwar Iraqi (Hindu traditions),Kalwar Iraqi (Hindu traditions),78000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,25.91196834,84.11480125
IN,India,21149,117972,Kalwar Iraqi (Muslim traditions),Kalwar Iraqi (Muslim traditions),50000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.05211414,83.62865671
PK,Pakistan,21149,117972,Kalwar Iraqi (Muslim traditions),Kalwar Iraqi (Muslim traditions),5900,1,Y,snd,Sindhi,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.99915638,66.94748672
IN,India,21150,117973,Kalwar Jaiswal,Kalwar Jaiswal,1152000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,23,Y,25.28345438,81.97873266
NP,Nepal,21150,117973,Kalwar Jaiswal,Kalwar Jaiswal,6600,1,Y,mai,Maithili,4,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.99165272,85.58720971
BG,Bangladesh,21766,118553,Kalwar Sunri,Kalwar Sunri,1200,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.61,88.64
IN,India,21766,118553,Kalwar Sunri,Kalwar Sunri,703000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,3,4,"Asia, South",ASI,Asia,Y,Y,14,Y,26.59152,85.55513
NP,Nepal,21766,118553,Kalwar Sunri,Kalwar Sunri,9400,1,Y,mai,Maithili,4,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.82206,86.04394
IN,India,17065,112403,Kamad,Kamad,14000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.76620107,74.7064577
IN,India,17070,112408,Kamalia,Kamalia,20000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.60687466,73.36201279
BM,Myanmar (Burma),21644,118424,Kaman,Kaman,5100,1,Y,rki,Rakhine,3,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,20.1,92.9
IN,India,17066,112404,Kamar,Kamar,37000,1,Y,keq,Kamar,0,5,Hinduism,0.038,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.72305858,82.13300092
NP,Nepal,17066,112404,Kamar,Kamar,1900,1,Y,npi,Nepali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.84099866,85.30087189
GH,Ghana,12460,104505,Kamara,Kamara,8600,1,Y,jmr,Kamara,2,6,Islam,0,0,22,A013,Sub-Saharan Peoples,183,C0087,Gur,1,8,"Africa, West and Central",AFR,Africa,N,Y,1,Y,8.93891,-2.34944
IN,India,17073,112411,Kamathi,Kamathi,254000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,5,Y,19.72499106,72.95015902
IN,India,17068,112406,Kambo,Kambo,58000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.9972725,85.01996413
IN,India,17067,112405,Kamboh (Hindu traditions),Kamboh (Hindu traditions),695000,1,Y,hin,Hindi,5,5,Hinduism,0.016,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,14,Y,29.16936786,77.29069427
IN,India,17581,113008,Kamboh (Muslim traditions),Kamboh (Muslim traditions),36000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.49282143,76.33702892
PK,Pakistan,17581,113008,Kamboh (Muslim traditions),Kamboh (Muslim traditions),974000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,19,Y,31.37506657,74.38239137
IN,India,18124,113629,Kamboh (Sikh traditions),Kamboh (Sikh traditions),591000,1,Y,pan,"Punjabi, Eastern",5,8,Other / Small,0,0,21,A012,South Asian Peoples,470,A012,South Asia Sikh - other,1,4,"Asia, South",ASI,Asia,Y,Y,12,Y,31.55136313,74.92806466
SU,Sudan,18827,114613,Kamda,Kamda,30000,1,Y,tey,Tulishi,2,6,Islam,0,0,22,A013,Sub-Saharan Peoples,248,C0156,Nuba Mountains,1,7,"Africa, East and Southern",AFR,Africa,Y,Y,1,Y,11.29914809,29.0067896
IN,India,17072,112410,Kamsala,Kamsala,34000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,20.07276381,85.02644058
IN,India,17075,112413,Kanai,Kanai,73000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.10772493,75.57135743
IN,India,17076,112414,Kanakkan,Kanakkan,302000,1,Y,mal,Malayalam,5,5,Hinduism,0.015,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,6,Y,11.40240682,76.06129725
IN,India,12487,104558,Kanaura,Kanaura,63000,1,Y,kfk,Kinnauri,4,5,Hinduism,0.065,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.59044,78.48414
IN,India,17218,112584,Kanchan (Hindu traditions),Kanchan (Hindu traditions),24000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.92434206,71.7531557
PK,Pakistan,19432,115568,Kanchan (Muslim traditions),Kanchan (Muslim traditions),12000,1,Y,skr,Saraiki,4,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.07630146,71.45519719
IN,India,17077,112415,Kanda,Kanda,3100,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.61472427,92.71967727
IN,India,17078,112416,Kandera,Kandera,23000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.13252034,79.03768613
IN,India,17131,112480,Kandoi,Kandoi,3100,1,Y,guj,Gujarati,5,8,Other / Small,0,0,21,A012,South Asian Peoples,468,A012,South Asia - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.7980783,73.72261033
BG,Bangladesh,17080,112418,Kandu,Kandu,17000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.98371158,90.61218537
IN,India,17080,112418,Kandu,Kandu,2806000,1,Y,hin,Hindi,5,5,Hinduism,0.003,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,3,4,"Asia, South",ASI,Asia,Y,Y,56,Y,24.94475975,87.0840136
NP,Nepal,17080,112418,Kandu,Kandu,149000,1,Y,bho,Bhojpuri,4,5,Hinduism,0.062,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,3,4,"Asia, South",ASI,Asia,Y,Y,3,Y,27.48628123,84.93694205
CD,Chad,12489,104570,Kanembu,Kanembu,962000,1,Y,kbl,Kanembu,3,6,Islam,0.005,0.003,22,A013,Sub-Saharan Peoples,159,C0063,Kanuri-Saharan,3,8,"Africa, West and Central",AFR,Africa,Y,Y,19,Y,13.70832,14.9268
NG,Niger,12489,104570,Kanembu,Kanembu,36000,1,Y,kbl,Kanembu,3,6,Islam,0.02,0,22,A013,Sub-Saharan Peoples,159,C0063,Kanuri-Saharan,3,8,"Africa, West and Central",AFR,Africa,Y,N,1,Y,14.25179711,13.11143885
NI,Nigeria,12489,104570,Kanembu,Kanembu,2300,1,Y,kbl,Kanembu,3,6,Islam,0,0,22,A013,Sub-Saharan Peoples,159,C0063,Kanuri-Saharan,3,8,"Africa, West and Central",AFR,Africa,Y,N,1,Y,13.09476505,13.82169111
PK,Pakistan,17220,112586,Kanera,Kanera,69000,1,Y,skr,Saraiki,4,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.86557911,70.68787801
CH,China,20625,116867,Kangjia,Kangjia,2200,1,Y,kxs,Kangjia,0,6,Islam,0,0,11,A002,East Asian Peoples,162,C0066,"Hui, Dungan",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,35.502744,102.016472
BG,Bangladesh,17081,112420,Kanjar (Hindu traditions),Kanjar (Hindu traditions),1300,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.11194889,89.54986116
IN,India,17081,112420,Kanjar (Hindu traditions),Kanjar (Hindu traditions),250000,1,Y,hin,Hindi,5,5,Hinduism,0.052,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,3,4,"Asia, South",ASI,Asia,Y,Y,5,Y,28.19578121,81.10601064
NP,Nepal,17081,112420,Kanjar (Hindu traditions),Kanjar (Hindu traditions),3500,1,Y,mai,Maithili,4,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.20281468,82.29274462
IN,India,17582,113009,Kanjar (Muslim traditions),Kanjar (Muslim traditions),18000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.32417068,87.00910027
PK,Pakistan,17582,113009,Kanjar (Muslim traditions),Kanjar (Muslim traditions),11000,1,Y,skr,Saraiki,4,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.46237,70.47639
IN,India,17222,112588,Kansali,Kansali,4200,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.75219479,84.95908204
NG,Niger,13496,106240,"Kanuri, Manga","Kanuri, Manga",752000,1,Y,kby,"Kanuri, Manga",4,6,Islam,0,0,22,A013,Sub-Saharan Peoples,159,C0063,Kanuri-Saharan,2,8,"Africa, West and Central",AFR,Africa,Y,Y,15,Y,14.06664,10.25394
NI,Nigeria,13496,106240,"Kanuri, Manga","Kanuri, Manga",422000,1,Y,kby,"Kanuri, Manga",4,6,Islam,0,0,22,A013,Sub-Saharan Peoples,159,C0063,Kanuri-Saharan,2,8,"Africa, West and Central",AFR,Africa,Y,Y,8,Y,13.03555,10.82727
NG,Niger,12508,104604,"Kanuri, Tumari","Kanuri, Tumari",107000,1,Y,krt,"Kanuri, Tumari",1,6,Islam,0,0,22,A013,Sub-Saharan Peoples,159,C0063,Kanuri-Saharan,1,8,"Africa, West and Central",AFR,Africa,Y,Y,2,Y,14.257451,13.110299
CM,Cameroon,12509,104605,"Kanuri, Yerwa","Kanuri, Yerwa",180000,1,Y,knc,"Kanuri, Yerwa",4,6,Islam,0.019,0.016,22,A013,Sub-Saharan Peoples,159,C0063,Kanuri-Saharan,5,8,"Africa, West and Central",AFR,Africa,N,N,4,Y,11.1712,14.33818
CD,Chad,12509,104605,"Kanuri, Yerwa","Kanuri, Yerwa",206000,1,Y,knc,"Kanuri, Yerwa",4,6,Islam,0.009,0.003,22,A013,Sub-Saharan Peoples,159,C0063,Kanuri-Saharan,5,8,"Africa, West and Central",AFR,Africa,Y,N,4,Y,11.24528,15.26321
NG,Niger,12509,104605,"Kanuri, Yerwa","Kanuri, Yerwa",215000,1,Y,knc,"Kanuri, Yerwa",4,6,Islam,0,0,22,A013,Sub-Saharan Peoples,159,C0063,Kanuri-Saharan,5,8,"Africa, West and Central",AFR,Africa,Y,N,4,Y,13.56385,12.79467
SU,Sudan,12509,104605,"Kanuri, Yerwa","Kanuri, Yerwa",416000,1,Y,knc,"Kanuri, Yerwa",4,6,Islam,0,0,22,A013,Sub-Saharan Peoples,159,C0063,Kanuri-Saharan,5,7,"Africa, East and Southern",AFR,Africa,Y,N,8,Y,11.01378,26.6797
BG,Bangladesh,17085,112425,Kaora,Kaora,5800,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.44150022,89.65759105
BG,Bangladesh,17087,112427,Kapali,Kapali,171000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,3,Y,24.3835568,90.49657128
IN,India,17087,112427,Kapali,Kapali,369000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,7,Y,22.840365,88.856093
IN,India,17088,112428,Kapariya,Kapariya,30000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.7373589,82.33828084
IN,India,17086,112426,Kapewar,Kapewar,57000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,20.25830788,79.62050089
CE,Sri Lanka,19597,113756,Kapu,Kapu,1400,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,430,A012,South Asia Hindu - Kapu,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,7.012628826,80.76695728
IN,India,21151,117974,Kapu Reddi,Kapu Reddi,4270000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,430,A012,South Asia Hindu - Kapu,1,4,"Asia, South",ASI,Asia,Y,Y,85,Y,16.28857884,80.08207289
IN,India,21152,117975,Kapu Reddi Ganjam,Kapu Reddi Ganjam,31000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,430,A012,South Asia Hindu - Kapu,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,18.62567551,84.08790758
IN,India,21153,117839,Kapu Tolakari,Kapu Tolakari,8000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,430,A012,South Asia Hindu - Kapu,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,14.45685384,78.7724334
IN,India,19597,113756,Kapu,Kapu unspecified,13919000,1,Y,tel,Telugu,5,5,Hinduism,0.023,,21,A012,South Asian Peoples,430,A012,South Asia Hindu - Kapu,2,4,"Asia, South",ASI,Asia,Y,Y,278,Y,17.50850725,82.20507253
KZ,Kazakhstan,12521,104628,Karachay,Karachay,1200,1,Y,krc,Karachay-Balkar,4,6,Islam,0,0,12,A003,Eurasian Peoples,157,C0061,Caucasus,4,5,"Asia, Central",ASI,Asia,Y,N,1,Y,42.31569018,69.61715303
KG,Kyrgyzstan,12521,104628,Karachay,Karachay,1700,1,Y,krc,Karachay-Balkar,4,6,Islam,0,0,12,A003,Eurasian Peoples,157,C0061,Caucasus,4,5,"Asia, Central",ASI,Asia,Y,N,1,Y,42.88657841,74.60344363
RS,Russia,12521,104628,Karachay,Karachay,226000,1,Y,krc,Karachay-Balkar,4,6,Islam,0.017,0.017,12,A003,Eurasian Peoples,157,C0061,Caucasus,4,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,5,Y,43.76855755,41.91318527
TU,Türkiye (Turkey),12521,104628,Karachay,Karachay,21000,1,Y,krc,Karachay-Balkar,4,6,Islam,0,0,12,A003,Eurasian Peoples,157,C0061,Caucasus,4,5,"Asia, Central",ASI,Asia,Y,N,1,Y,38.759319,30.542591
BG,Bangladesh,17090,112430,Karadar,Karadar,5700,1,Y,ben,Bengali,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.59239716,89.98626
IN,India,17091,112431,Karadia,Karadia,51000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.40385036,71.62197266
LH,Lithuania,12523,104635,Karaite,Karaite,200,1,Y,lit,Lithuanian,5,4,Ethnic Religions,0,0,15,A006,Jewish,197,C0102,Jewish,4,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,54.55356,25.10632
PL,Poland,12523,104635,Karaite,Karaite,200,1,Y,pol,Polish,5,4,Ethnic Religions,0,0,15,A006,Jewish,197,C0102,Jewish,4,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,52.238718,20.980153
RS,Russia,12523,104635,Karaite,Karaite,200,1,Y,rus,Russian,5,4,Ethnic Religions,0,0,15,A006,Jewish,197,C0102,Jewish,4,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,Y,55.773401,31.527326
UP,Ukraine,12523,104635,Karaite,Karaite,1000,1,Y,kdr,Karaim,3,4,Ethnic Religions,0,0,15,A006,Jewish,197,C0102,Jewish,4,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,45.03963,34.08034
AF,Afghanistan,12526,104638,Karakalpak,Karakalpak,3500,1,Y,kaa,Karakalpak,5,6,Islam,0,0,24,A015,Turkic Peoples,202,C0108,Kazakh,8,5,"Asia, Central",ASI,Asia,Y,N,1,Y,36.66888,67.10763
IR,Iran,12526,104638,Karakalpak,Karakalpak,57000,1,Y,kaa,Karakalpak,5,6,Islam,0,0,24,A015,Turkic Peoples,202,C0108,Kazakh,8,5,"Asia, Central",ASI,Asia,Y,N,1,Y,37.47678075,57.31419554
KZ,Kazakhstan,12526,104638,Karakalpak,Karakalpak,3600,1,Y,kaa,Karakalpak,5,6,Islam,0,0,24,A015,Turkic Peoples,202,C0108,Kazakh,8,5,"Asia, Central",ASI,Asia,Y,N,1,Y,45.84905347,62.15074365
KG,Kyrgyzstan,12526,104638,Karakalpak,Karakalpak,1300,1,Y,kaa,Karakalpak,5,6,Islam,0,0,24,A015,Turkic Peoples,202,C0108,Kazakh,8,5,"Asia, Central",ASI,Asia,Y,N,1,Y,40.93315553,72.97881367
RS,Russia,12526,104638,Karakalpak,Karakalpak,800,1,Y,kaa,Karakalpak,5,6,Islam,0,0,24,A015,Turkic Peoples,202,C0108,Kazakh,8,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,Y,55.699759,37.613158
TU,Türkiye (Turkey),12526,104638,Karakalpak,Karakalpak,84000,1,Y,kaa,Karakalpak,5,6,Islam,0,0,24,A015,Turkic Peoples,202,C0108,Kazakh,8,5,"Asia, Central",ASI,Asia,Y,N,2,Y,39.92893558,44.05603325
TX,Turkmenistan,12526,104638,Karakalpak,Karakalpak,6200,1,Y,kaa,Karakalpak,5,6,Islam,0,0,24,A015,Turkic Peoples,202,C0108,Kazakh,8,5,"Asia, Central",ASI,Asia,Y,N,1,Y,42.25397331,59.72958056
IN,India,17092,112432,Karal (Hindu traditions),Karal (Hindu traditions),12000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.11433863,72.01431628
PK,Pakistan,19433,115569,Karal (Muslim traditions),Karal (Muslim traditions),237000,1,Y,hno,"Hindko, Northern",3,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,5,Y,34.66591722,73.36017109
RS,Russia,12532,104651,Karata,Karata,6600,1,Y,kpt,Karata,0,6,Islam,0,0,12,A003,Eurasian Peoples,157,C0061,Caucasus,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,42.64964,46.32582
BM,Myanmar (Burma),16042,111073,"Karen, Yintale","Karen, Yintale",1000,1,Y,kvy,Yintale,4,2,Buddhism,0.01,0,23,A014,Tibetan-Himalayan Peoples,200,C0106,Karen,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,18.90174,97.34163
