Joshua Project People Group Data

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
UC,Curacao,11661,102791,"Jewish, Dutch","Jewish, Dutch",400,1,Y,nld,Dutch,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,4,12,"America, North and Caribbean",NAR,"North America",N,Y,1,Y,12.22252,-69.02751
IS,Israel,11661,102791,"Jewish, Dutch","Jewish, Dutch",2600,1,Y,nld,Dutch,5,4,"Ethnic Religions",1.000,0.300,15,A006,Jewish,197,C0102,Jewish,4,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,31.755869,35.19997
NL,Netherlands,11661,102791,"Jewish, Dutch","Jewish, Dutch",30000,1,Y,nld,Dutch,5,4,"Ethnic Religions",0.500,0.100,15,A006,Jewish,197,C0102,Jewish,4,10,"Europe, Western",EUR,Europe,N,Y,1,N,51.776788275849,5.3418803075497
NS,Suriname,11661,102791,"Jewish, Dutch","Jewish, Dutch",200,1,Y,nld,Dutch,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,4,11,"America, Latin",LAM,"South America",N,Y,1,Y,5.62897,-55.38784
BO,Belarus,12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Eastern Yiddish-speaking",14000,1,Y,ydd,"Yiddish, Eastern",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,12,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,53.62055,27.404962
CA,Canada,12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Eastern Yiddish-speaking",41000,1,Y,ydd,"Yiddish, Eastern",5,4,"Ethnic Religions",2.000,1.500,15,A006,Jewish,197,C0102,Jewish,12,12,"America, North and Caribbean",NAR,"North America",N,N,1,N,43.686017697859,-79.46355790877
IS,Israel,12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Eastern Yiddish-speaking",188000,1,Y,ydd,"Yiddish, Eastern",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,12,6,"Africa, North and Middle East",ASI,Asia,Y,Y,4,Y,31.79335,34.96823
KZ,Kazakhstan,12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Eastern Yiddish-speaking",2500,1,Y,rus,Russian,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,12,5,"Asia, Central",ASI,Asia,Y,N,1,Y,43.270726632028,76.949961886832
LG,Latvia,12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Eastern Yiddish-speaking",1900,1,Y,ydd,"Yiddish, Eastern",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,12,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,56.910964,24.221068
LH,Lithuania,12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Eastern Yiddish-speaking",2300,1,Y,ydd,"Yiddish, Eastern",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,12,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,54.677385,25.282558
MD,Moldova,12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Eastern Yiddish-speaking",1600,1,Y,ydd,"Yiddish, Eastern",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,12,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,47.030058484711,28.829157035269
RO,Romania,12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Eastern Yiddish-speaking",600,1,Y,ydd,"Yiddish, Eastern",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,12,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,45.659,25.6
RS,Russia,12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Eastern Yiddish-speaking",1700,1,Y,ydd,"Yiddish, Eastern",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,12,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,Y,48.8,132.9
US,"United States",12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Eastern Yiddish-speaking",360000,1,Y,ydd,"Yiddish, Eastern",5,4,"Ethnic Religions",0.006,0.006,15,A006,Jewish,197,C0102,Jewish,12,12,"America, North and Caribbean",NAR,"North America",N,N,7,Y,40.65921,-73.94161
EG,Egypt,19228,115638,"Jewish, Egyptian-speaking","Jewish, Egyptian-speaking",,1,Y,arz,"Arabic, Egyptian",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,,Y,30.100033330874,31.333399995713
AS,Australia,12347,117322,"Jewish, English-speaking","Jewish, English-speaking",121000,1,Y,eng,English,5,4,"Ethnic Religions",1.000,0.015,15,A006,Jewish,197,C0102,Jewish,13,1,"Australia and Pacific",AUS,Australia,N,N,2,N,-33.867138999565,151.2072
CA,Canada,12347,117322,"Jewish, English-speaking","Jewish, English-speaking",230000,1,Y,eng,English,5,4,"Ethnic Religions",2.000,0.000,15,A006,Jewish,197,C0102,Jewish,13,12,"America, North and Caribbean",NAR,"North America",N,Y,5,N,52.974270099523,-100.94244711509
GI,Gibraltar,12347,117322,"Jewish, English-speaking","Jewish, English-speaking",800,1,Y,eng,English,5,4,"Ethnic Religions",0.500,0.300,15,A006,Jewish,197,C0102,Jewish,13,10,"Europe, Western",EUR,Europe,N,Y,1,N,36.13808,-5.34844
EI,Ireland,12347,117322,"Jewish, English-speaking","Jewish, English-speaking",2700,1,Y,eng,English,5,4,"Ethnic Religions",0.400,0.100,15,A006,Jewish,197,C0102,Jewish,13,10,"Europe, Western",EUR,Europe,N,Y,1,N,51.819335686387,-8.2403263955587
JM,Jamaica,12347,117322,"Jewish, English-speaking","Jewish, English-speaking",500,1,Y,eng,English,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,13,12,"America, North and Caribbean",NAR,"North America",N,N,1,Y,17.97,-76.79
JA,Japan,12347,117322,"Jewish, English-speaking","Jewish, English-speaking",2000,1,Y,eng,English,5,4,"Ethnic Religions",3.000,2.000,15,A006,Jewish,197,C0102,Jewish,13,3,"Asia, Northeast",ASI,Asia,Y,N,1,N,35.75,139.51
NZ,"New Zealand",12347,117322,"Jewish, English-speaking","Jewish, English-speaking",7600,1,Y,eng,English,5,4,"Ethnic Religions",0.500,0.200,15,A006,Jewish,197,C0102,Jewish,13,1,"Australia and Pacific",SOP,Oceania,N,Y,1,N,-36.847384999918,174.7656
PP,"Papua New Guinea",12347,117322,"Jewish, English-speaking","Jewish, English-speaking",1300,1,Y,eng,English,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,13,1,"Australia and Pacific",AUS,Australia,N,Y,1,Y,-8.92809,147.43464
SN,Singapore,12347,117322,"Jewish, English-speaking","Jewish, English-speaking",900,1,Y,eng,English,5,4,"Ethnic Religions",2.000,0.000,15,A006,Jewish,197,C0102,Jewish,13,2,"Asia, Southeast",ASI,Asia,N,N,1,N,1.28,103.8
SF,"South Africa",12347,117322,"Jewish, English-speaking","Jewish, English-speaking",51000,1,Y,eng,English,5,4,"Ethnic Religions",0.500,0.100,15,A006,Jewish,197,C0102,Jewish,13,7,"Africa, East and Southern",AFR,Africa,N,Y,1,N,-26.192131159325,28.257859893319
UK,"United Kingdom",12347,117322,"Jewish, English-speaking","Jewish, English-speaking",287000,1,Y,eng,English,5,4,"Ethnic Religions",0.500,0.100,15,A006,Jewish,197,C0102,Jewish,13,10,"Europe, Western",EUR,Europe,N,Y,6,N,51.375400533708,-0.10316168776171
US,"United States",12347,117322,"Jewish, English-speaking","Jewish, English-speaking",4596000,1,Y,eng,English,5,4,"Ethnic Religions",2.700,1.600,15,A006,Jewish,197,C0102,Jewish,13,12,"America, North and Caribbean",NAR,"North America",N,Y,92,N,39.600760293545,-97.070820147614
EN,Estonia,12350,104247,"Jewish, Eastern Yiddish-speaking","Jewish, Estonian",1900,1,Y,ydd,"Yiddish, Eastern",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,12,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,59.429884,24.763365
FI,Finland,19233,115642,"Jewish, Finnish-speaking","Jewish, Finnish",1300,1,Y,fin,Finnish,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,1,10,"Europe, Western",EUR,Europe,N,Y,1,Y,64.22287,26.33121
BE,Belgium,11764,103063,"Jewish, French-speaking","Jewish, French",29000,1,Y,fra,French,5,4,"Ethnic Religions",1.000,0.100,15,A006,Jewish,197,C0102,Jewish,5,10,"Europe, Western",EUR,Europe,N,N,1,N,50.401106145523,4.6630308263635
HK,"China, Hong Kong",11764,103063,"Jewish, French-speaking","Jewish, French",800,1,Y,fra,French,5,4,"Ethnic Religions",1.000,0.500,15,A006,Jewish,197,C0102,Jewish,5,3,"Asia, Northeast",ASI,Asia,Y,N,1,N,22.330397,114.15624
FR,France,11764,103063,"Jewish, French-speaking","Jewish, French",441000,1,Y,fra,French,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,5,10,"Europe, Western",EUR,Europe,N,Y,9,Y,48.679910800143,2.3759294662718
IS,Israel,11764,103063,"Jewish, French-speaking","Jewish, French",41000,1,Y,fra,French,5,4,"Ethnic Religions",0.200,0.050,15,A006,Jewish,197,C0102,Jewish,5,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,32.088439214898,34.822511012673
MN,Monaco,11764,103063,"Jewish, French-speaking","Jewish, French",700,1,Y,fra,French,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,5,10,"Europe, Western",EUR,Europe,N,Y,1,Y,43.748566,7.433619
GG,Georgia,11866,103299,"Jewish, Georgian","Jewish, Georgian",1400,1,Y,jge,Judeo-Georgian,0,4,"Ethnic Religions",1.000,0.200,15,A006,Jewish,197,C0102,Jewish,2,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,N,41.769557749291,44.790912829663
IS,Israel,11866,103299,"Jewish, Georgian","Jewish, Georgian",63000,1,Y,jge,Judeo-Georgian,0,4,"Ethnic Religions",1.000,0.900,15,A006,Jewish,197,C0102,Jewish,2,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,31.74069,35.11371
AU,Austria,12346,104240,"Jewish, German-speaking","Jewish, German",10000,1,Y,deu,"German, Standard",5,4,"Ethnic Religions",0.200,0.100,15,A006,Jewish,197,C0102,Jewish,4,10,"Europe, Western",EUR,Europe,N,Y,1,N,47.45471,13.34932
GM,Germany,12346,104240,"Jewish, German-speaking","Jewish, German",118000,1,Y,deu,"German, Standard",5,4,"Ethnic Religions",0.500,0.100,15,A006,Jewish,197,C0102,Jewish,4,10,"Europe, Western",EUR,Europe,N,Y,2,N,52.454540804315,13.379535458594
IS,Israel,12346,104240,"Jewish, German-speaking","Jewish, German",15000,1,Y,deu,"German, Standard",5,4,"Ethnic Religions",0.100,0.050,15,A006,Jewish,197,C0102,Jewish,4,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,Y,31.778004,35.21678
LU,Luxembourg,12346,104240,"Jewish, German-speaking","Jewish, German-speaking",700,1,Y,deu,"German, Standard",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,4,10,"Europe, Western",EUR,Europe,N,Y,1,Y,49.77295,6.13151
CY,Cyprus,19234,115643,"Jewish, Greek-speaking","Jewish, Greek",300,1,Y,ell,Greek,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,2,10,"Europe, Western",EUR,Europe,N,Y,1,Y,34.957105468675,33.189003850549
GR,Greece,19234,115643,"Jewish, Greek-speaking","Jewish, Greek",3100,1,Y,ell,Greek,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,2,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,37.472955233364,23.327885148118
IR,Iran,12148,103906,"Jewish, Kurdistani","Jewish, Hulaula",400,1,Y,huy,Hulaula,0,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,2,5,"Asia, Central",ASI,Asia,Y,N,1,Y,32.11157,51.95359
HU,Hungary,12349,104246,"Jewish, Hungarian-speaking","Jewish, Hungarian-speaking",47000,1,Y,hun,Hungarian,5,4,"Ethnic Religions",0.100,0.050,15,A006,Jewish,197,C0102,Jewish,2,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,47.495402683287,19.0616946344
IS,Israel,12349,104246,"Jewish, Hungarian-speaking","Jewish, Hungarian-speaking",25000,1,Y,hun,Hungarian,5,4,"Ethnic Religions",0.200,0.100,15,A006,Jewish,197,C0102,Jewish,2,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,31.93548,34.95275
ID,Indonesia,19235,115644,"Jewish, Indonesian-speaking","Jewish, Indonesian",200,1,Y,ind,Indonesian,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,-7.33458,109.71572
CA,Canada,12267,104088,"Jewish, Israeli","Jewish, Israeli",22000,1,Y,heb,Hebrew,4,4,"Ethnic Religions",0.500,0.250,15,A006,Jewish,197,C0102,Jewish,4,12,"America, North and Caribbean",NAR,"North America",N,N,1,N,43.777500000025,-79.44380000037
IS,Israel,12267,104088,"Jewish, Israeli","Jewish, Israeli",5007000,1,Y,heb,Hebrew,4,4,"Ethnic Religions",0.250,0.230,15,A006,Jewish,197,C0102,Jewish,4,6,"Africa, North and Middle East",ASI,Asia,Y,Y,100,N,31.746199679572,34.980332988177
WE,"West Bank / Gaza",12267,104088,"Jewish, Israeli","Jewish, Israeli",458000,1,Y,heb,Hebrew,4,4,"Ethnic Religions",0.100,0.080,15,A006,Jewish,197,C0102,Jewish,4,6,"Africa, North and Middle East",ASI,Asia,Y,Y,9,Y,31.528348,35.10046
US,"United States",12267,104088,"Jewish, Israeli","Jewish, Israeli, Sabra",136000,1,Y,heb,Hebrew,4,4,"Ethnic Religions",0.300,0.100,15,A006,Jewish,197,C0102,Jewish,4,12,"America, North and Caribbean",NAR,"North America",N,N,3,N,34.178797755312,-118.53758078472
IT,Italy,19236,104316,"Jewish, Italian-speaking","Jewish, Italian",27000,1,Y,itk,Judeo-Italian,0,4,"Ethnic Religions",0.500,0.100,15,A006,Jewish,197,C0102,Jewish,1,10,"Europe, Western",EUR,Europe,N,Y,1,N,43.12845,11.47233
IS,Israel,12373,104313,"Jewish, Judeo-Berber","Jewish, Judeo-Berber",3100,1,Y,jbe,Judeo-Berber,0,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,1,6,"Africa, North and Middle East",ASI,Asia,Y,Y,1,Y,32.559350000202,34.974829999705
CA,Canada,12374,104318,"Jewish, Judeo-Moroccan","Jewish, Judeo-Moroccan",5100,1,Y,aju,"Arabic, Judeo-Moroccan",0,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,4,12,"America, North and Caribbean",NAR,"North America",N,N,1,Y,45.05512,-74.6011
IS,Israel,12374,104318,"Jewish, Judeo-Moroccan","Jewish, Judeo-Moroccan",58000,1,Y,aju,"Arabic, Judeo-Moroccan",0,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,4,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,Y,31.756693,35.171142
MO,Morocco,12374,104318,"Jewish, Judeo-Moroccan","Jewish, Judeo-Moroccan",2100,1,Y,aju,"Arabic, Judeo-Moroccan",0,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,4,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,33.454149011268,-7.5104796066485
US,"United States",12374,104318,"Jewish, Judeo-Moroccan","Jewish, Judeo-Moroccan",2100,1,Y,aju,"Arabic, Judeo-Moroccan",0,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,4,12,"America, North and Caribbean",NAR,"North America",N,N,1,Y,40.9222,-74.1713
IR,Iran,19241,115645,"Jewish, Judeo-Persian","Jewish, Judeo-Persian",10000,1,Y,jpr,Dzhidi,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,3,5,"Asia, Central",ASI,Asia,Y,N,1,Y,31.136049999608,51.986919999858
IS,Israel,12148,103906,"Jewish, Kurdistani","Jewish, Kurdistani",5300,1,Y,huy,Hulaula,0,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,2,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,Y,31.7107,35.01938
IS,Israel,12875,105454,"Jewish, Kurdit","Jewish, Kurdit",9600,1,Y,lsd,"Lishana Deni",3,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,1,6,"Africa, North and Middle East",ASI,Asia,Y,Y,1,Y,31.77445,35.22249
LG,Latvia,19237,115646,"Jewish, Latvian-speaking","Jewish, Latvian",2400,1,Y,lvs,"Latvian, Standard",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,1,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,57.1435,24.60772
IS,Israel,13075,105801,"Jewish, Lishanan","Jewish, Lishanan",4300,1,Y,trg,"Lishan Noshan",3,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,1,6,"Africa, North and Middle East",ASI,Asia,Y,Y,1,Y,32.05131,34.81324
MT,Malta,19238,115647,"Jewish, Maltese-speaking","Jewish, Maltese",100,1,Y,mlt,Maltese,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,1,10,"Europe, Western",EUR,Europe,N,Y,1,Y,35.8884,14.45082
IS,Israel,13533,106317,"Jewish, Marathi-speaking","Jewish, Marathi-speaking",11000,1,Y,mar,Marathi,5,4,"Ethnic Religions",0.100,0.050,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,Y,31.271069446098,34.791461010717
MP,Mauritius,13533,106317,"Jewish, Marathi-speaking","Jewish, Marathi-speaking",17000,1,Y,mar,Marathi,5,4,"Ethnic Religions",0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,7,"Africa, East and Southern",AFR,Africa,N,N,1,Y,-20.170761,57.507132
US,"United States",13533,106317,"Jewish, Marathi-speaking","Jewish, Marathi-speaking",76000,1,Y,mar,Marathi,5,4,"Ethnic Religions",0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,12,"America, North and Caribbean",NAR,"North America",N,N,2,Y,40.755312,-73.863032
ZI,Zimbabwe,13533,106317,"Jewish, Marathi-speaking","Jewish, Marathi-speaking",7400,1,Y,mar,Marathi,5,4,"Ethnic Religions",0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,7,"Africa, East and Southern",AFR,Africa,N,N,1,Y,-17.803466650266,31.078256727566
NO,Norway,19240,115650,"Jewish, Norwegian-speaking","Jewish, Norwegian",1300,1,Y,nor,Norwegian,5,4,"Ethnic Religions",0.400,0.200,15,A006,Jewish,197,C0102,Jewish,1,10,"Europe, Western",EUR,Europe,N,Y,1,N,59.922697,10.758463
IS,Israel,19241,115645,"Jewish, Judeo-Persian","Jewish, Persian",59000,1,Y,jpr,Dzhidi,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,3,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,Y,32.072395920236,34.806945583572
US,"United States",19241,115645,"Jewish, Judeo-Persian","Jewish, Persian",67000,1,Y,pes,"Persian, Iranian",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,3,12,"America, North and Caribbean",NAR,"North America",N,N,1,Y,40.9111,-74.1692
IS,Israel,14432,108099,"Jewish, Polish-speaking","Jewish, Polish",134000,1,Y,pol,Polish,5,4,"Ethnic Religions",0.600,0.400,15,A006,Jewish,197,C0102,Jewish,2,6,"Africa, North and Middle East",ASI,Asia,Y,N,3,N,31.991839999616,34.932110000076
PL,Poland,14432,108099,"Jewish, Polish-speaking","Jewish, Polish",8100,1,Y,pol,Polish,5,4,"Ethnic Religions",0.400,0.100,15,A006,Jewish,197,C0102,Jewish,2,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,N,52.164096410121,21.044631604365
IS,Israel,14451,108133,"Jewish, Portuguese-speaking","Jewish, Portuguese",2000,1,Y,por,Portuguese,5,4,"Ethnic Religions",0.500,0.100,15,A006,Jewish,197,C0102,Jewish,3,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,32.095622773672,34.888239574197
PO,Portugal,14451,108133,"Jewish, Portuguese-speaking","Jewish, Portuguese",3500,1,Y,por,Portuguese,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,3,10,"Europe, Western",EUR,Europe,N,Y,1,Y,39.441735294134,-7.8297917714632
BR,Brazil,14451,108133,"Jewish, Portuguese-speaking","Jewish, Portuguese-speaking",93000,1,Y,por,Portuguese,5,4,"Ethnic Religions",1.000,0.300,15,A006,Jewish,197,C0102,Jewish,3,11,"America, Latin",LAM,"South America",N,Y,2,N,-23.616282758443,-46.496234173069
IS,Israel,16126,111222,"Jewish, Romanian","Jewish, Romanian",214000,1,Y,heb,Hebrew,4,4,"Ethnic Religions",0.050,0.050,15,A006,Jewish,197,C0102,Jewish,2,6,"Africa, North and Middle East",ASI,Asia,Y,N,4,Y,31.803709999717,35.153240000126
RO,Romania,16126,111222,"Jewish, Romanian","Jewish, Romanian",2400,1,Y,ron,Romanian,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,2,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,45.737597725909,24.978815211485
AJ,Azerbaijan,14600,108454,"Jewish, Russian-speaking","Jewish, Russian",7000,1,Y,rus,Russian,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,6,5,"Asia, Central",ASI,Asia,Y,N,1,Y,40.4,49.82
CA,Canada,14600,108454,"Jewish, Russian-speaking","Jewish, Russian",103000,1,Y,rus,Russian,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,6,12,"America, North and Caribbean",NAR,"North America",N,N,2,Y,45.0666,-74.5923
IS,Israel,14600,108454,"Jewish, Russian-speaking","Jewish, Russian",714000,1,Y,rus,Russian,5,4,"Ethnic Religions",2.000,1.800,15,A006,Jewish,197,C0102,Jewish,6,6,"Africa, North and Middle East",ASI,Asia,Y,N,14,N,31.79839,35.21201
RS,Russia,14600,108454,"Jewish, Russian-speaking","Jewish, Russian",83000,1,Y,rus,Russian,5,4,"Ethnic Religions",2.000,1.800,15,A006,Jewish,197,C0102,Jewish,6,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,2,N,59.867648721311,30.358270204806
TX,Turkmenistan,14600,108454,"Jewish, Russian-speaking","Jewish, Russian",700,1,Y,rus,Russian,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,6,5,"Asia, Central",ASI,Asia,Y,N,1,Y,37.919,58.41
US,"United States",14600,108454,"Jewish, Russian-speaking","Jewish, Russian",668000,1,Y,rus,Russian,5,4,"Ethnic Religions",2.500,2.000,15,A006,Jewish,197,C0102,Jewish,6,12,"America, North and Caribbean",NAR,"North America",N,N,13,N,40.776427399005,-73.911365807086
BK,Bosnia-Herzegovina,19244,115651,"Jewish, Serbian-speaking","Jewish, Serbian-speaking",500,1,Y,srp,Serbian,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,3,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,44.262244826109,17.398943100837
MK,"North Macedonia",19244,115651,"Jewish, Serbian-speaking","Jewish, Serbian-speaking",100,1,Y,srp,Serbian,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,3,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,42.181762032424,21.739446922066
RI,Serbia,19244,115651,"Jewish, Serbian-speaking","Jewish, Serbian-speaking",1400,1,Y,srp,Serbian,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,3,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,44.342989503515,20.720427391412
LO,Slovakia,20825,117336,"Jewish, Slovak-speaking","Jewish, Slovak-speaking",2700,1,Y,slk,Slovak,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,1,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,48.140599,17.119486
IN,India,19239,115649,"Jewish, South Asian","Jewish, South Asian",7100,1,Y,mar,Marathi,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.421411749549,72.936167738542
GR,Greece,19243,115653,"Jewish, Spanish","Jewish, Spanish",1000,1,Y,ell,Greek,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,3,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,40.649904,22.946016
IS,Israel,19243,115653,"Jewish, Spanish","Jewish, Spanish",46000,1,Y,heb,Hebrew,4,4,"Ethnic Religions",0.300,0.100,15,A006,Jewish,197,C0102,Jewish,3,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,32.017850000277,34.98227000016
TU,"Türkiye (Turkey)",19243,115653,"Jewish, Spanish","Jewish, Spanish",13000,1,Y,tur,Turkish,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,3,5,"Asia, Central",ASI,Asia,Y,N,1,Y,41.205030000434,28.663249999888
AR,Argentina,15080,109538,"Jewish, Spanish-speaking","Jewish, Spanish-speaking",176000,1,Y,spa,Spanish,5,4,"Ethnic Religions",0.210,0.210,15,A006,Jewish,197,C0102,Jewish,16,11,"America, Latin",LAM,"South America",N,Y,4,N,-34.522685956392,-58.748789197164
BL,Bolivia,15080,109538,"Jewish, Spanish-speaking","Jewish, Spanish-speaking",500,1,Y,spa,Spanish,5,4,"Ethnic Religions",1.000,0.000,15,A006,Jewish,197,C0102,Jewish,16,11,"America, Latin",LAM,"South America",N,N,1,N,-16.71329,-68.17044
CI,Chile,15080,109538,"Jewish, Spanish-speaking","Jewish, Spanish-speaking",16000,1,Y,spa,Spanish,5,4,"Ethnic Religions",1.000,0.200,15,A006,Jewish,197,C0102,Jewish,16,11,"America, Latin",LAM,"South America",N,N,1,N,-34.01445,-71.27
CO,Colombia,15080,109538,"Jewish, Spanish-speaking","Jewish, Spanish-speaking",2100,1,Y,spa,Spanish,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,16,11,"America, Latin",LAM,"South America",N,N,1,Y,4.6319512529479,-74.127248473438
